    ;SESSIONID              ;USERID;DATETIME                     ;ALTITUDE;HEARTRATE;SPEED  ;CADENCE;DISTANCE           ;TEMPERATURE
1   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:45.397 PM;0       ;115      ;0.07   ;0      ;0                  ;0          
2   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:46.397 PM;0       ;115      ;0.07   ;0      ;0                  ;0          
3   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:47.397 PM;0       ;116      ;0.29   ;0      ;0                  ;0          
4   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:48.397 PM;0       ;117      ;0.77   ;0      ;0                  ;0          
5   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:49.397 PM;0       ;122      ;1.96   ;78     ;0.10000000149011612;0          
6   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:50.397 PM;0       ;127      ;3.4    ;91     ;0.30000001192092896;0          
7   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:51.397 PM;0       ;130      ;5.11   ;100    ;0.5                ;0          
8   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:52.397 PM;0       ;135      ;6.85   ;99     ;0.6000000238418579 ;0          
9   ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:53.397 PM;0       ;138      ;8.44   ;101    ;0.800000011920929  ;0          
10  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:54.397 PM;0       ;142      ;9.7    ;98     ;0.8999999761581421 ;0          
11  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:55.397 PM;0       ;145      ;10.7   ;99     ;1                  ;0          
12  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:56.397 PM;0       ;149      ;11.29  ;98     ;1.100000023841858  ;0          
13  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:57.397 PM;0       ;152      ;11.62  ;99     ;1.100000023841858  ;0          
14  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:58.397 PM;0       ;154      ;11.81  ;99     ;4.199999809265137  ;0          
15  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:33:59.397 PM;0       ;157      ;11.66  ;101    ;9.699999809265137  ;0          
16  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:00.397 PM;0       ;159      ;11.59  ;102    ;14.899999618530273 ;0          
17  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:01.397 PM;0       ;160      ;11.66  ;103    ;19.899999618530273 ;0          
18  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:02.397 PM;0       ;162      ;11.92  ;103    ;25.600000381469727 ;0          
19  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:03.397 PM;0       ;163      ;12.29  ;103    ;30.600000381469727 ;0          
20  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:04.397 PM;0       ;164      ;12.63  ;100    ;36                 ;0          
21  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:05.397 PM;0       ;164      ;12.89  ;100    ;41.70000076293945  ;0          
22  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:06.397 PM;0       ;165      ;13.07  ;100    ;47.099998474121094 ;0          
23  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:07.397 PM;0       ;164      ;13.18  ;100    ;52.400001525878906 ;0          
24  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:08.397 PM;0       ;165      ;13.22  ;100    ;57.5               ;0          
25  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:09.397 PM;0       ;166      ;13.25  ;100    ;62.5               ;0          
26  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:10.397 PM;0       ;166      ;13.29  ;103    ;67.9000015258789   ;0          
27  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:11.397 PM;0       ;167      ;13.36  ;101    ;73.30000305175781  ;0          
28  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:12.397 PM;0       ;167      ;13.4   ;98     ;78.0999984741211   ;0          
29  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:13.397 PM;0       ;168      ;13.51  ;97     ;82.9000015258789   ;0          
30  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:14.397 PM;0       ;169      ;13.63  ;97     ;88.5               ;0          
31  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:15.397 PM;0       ;168      ;13.74  ;99     ;94.30000305175781  ;0          
32  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:16.397 PM;0       ;169      ;13.81  ;99     ;100.19999694824219 ;0          
33  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:17.397 PM;0       ;169      ;15.88  ;99     ;105.9000015258789  ;0          
34  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:18.397 PM;0       ;170      ;17.1   ;97     ;111.4000015258789  ;0          
35  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:19.397 PM;0       ;170      ;17.77  ;100    ;116.5              ;0          
36  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:20.397 PM;0       ;171      ;18.05  ;98     ;121.69999694824219 ;0          
37  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:21.397 PM;0       ;172      ;18.33  ;98     ;127.4000015258789  ;0          
38  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:22.397 PM;0       ;172      ;18.6   ;99     ;133.5              ;0          
39  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:23.397 PM;0       ;172      ;18.78  ;97     ;138.60000610351562 ;0          
40  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:24.397 PM;0       ;172      ;18.59  ;97     ;143.39999389648438 ;0          
41  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:25.397 PM;0       ;173      ;18.36  ;97     ;147.60000610351562 ;0          
42  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:26.397 PM;44.044  ;173      ;17.59  ;97     ;152.10000610351562 ;0          
43  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:27.397 PM;44.044  ;172      ;16.59  ;97     ;156.39999389648438 ;0          
44  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:28.397 PM;44.197  ;173      ;15.81  ;97     ;160.60000610351562 ;0          
45  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:29.397 PM;44.197  ;173      ;15.81  ;97     ;164.60000610351562 ;0          
46  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:30.397 PM;44.349  ;173      ;15.8   ;98     ;168.60000610351562 ;0          
47  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:31.397 PM;44.501  ;173      ;15.77  ;97     ;172.3000030517578  ;0          
48  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:32.397 PM;44.806  ;174      ;15.73  ;95     ;176.1999969482422  ;0          
49  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:33.397 PM;44.959  ;173      ;15.71  ;94     ;180.1999969482422  ;0          
50  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:34.397 PM;45.263  ;173      ;15.71  ;94     ;185.3000030517578  ;0          
51  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:35.397 PM;45.568  ;174      ;15.76  ;94     ;190.8000030517578  ;0          
52  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:36.397 PM;45.873  ;173      ;15.85  ;96     ;196.6999969482422  ;0          
53  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:37.397 PM;46.178  ;173      ;15.98  ;96     ;201.89999389648438 ;0          
54  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:38.397 PM;46.635  ;174      ;16.12  ;96     ;207.5              ;0          
55  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:39.397 PM;46.94   ;174      ;16.26  ;95     ;213                ;0          
56  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:40.397 PM;47.397  ;174      ;16.37  ;94     ;218.10000610351562 ;0          
57  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:41.397 PM;47.702  ;173      ;16.45  ;94     ;222.8000030517578  ;0          
58  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:42.397 PM;48.159  ;174      ;16.5   ;95     ;227.89999389648438 ;0          
59  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:43.397 PM;48.464  ;174      ;16.54  ;105    ;231.60000610351562 ;0          
60  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:44.397 PM;48.921  ;174      ;16.56  ;105    ;235.5              ;0          
61  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:45.397 PM;49.226  ;174      ;16.58  ;110    ;239.3000030517578  ;0          
62  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:46.397 PM;49.531  ;174      ;16.59  ;117    ;243.6999969482422  ;0          
63  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:47.397 PM;49.988  ;175      ;16.6   ;110    ;248.1999969482422  ;0          
64  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:48.397 PM;50.293  ;175      ;16.6   ;95     ;252.60000610351562 ;0          
65  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:49.397 PM;50.597  ;175      ;16.58  ;91     ;256.20001220703125 ;0          
66  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:50.397 PM;51.055  ;175      ;16.53  ;88     ;260.20001220703125 ;0          
67  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:51.397 PM;51.359  ;174      ;16.45  ;88     ;263.79998779296875 ;0          
68  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:52.397 PM;51.664  ;174      ;16.33  ;85     ;267.1000061035156  ;0          
69  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:53.397 PM;51.817  ;174      ;16.17  ;83     ;268.3999938964844  ;0          
70  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:54.397 PM;52.121  ;174      ;14.92  ;80     ;268.3999938964844  ;0          
71  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:55.397 PM;52.426  ;173      ;7.23   ;76     ;268.3999938964844  ;0          
72  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:56.397 PM;52.731  ;173      ;7.23   ;78     ;268.3999938964844  ;0          
73  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:57.397 PM;52.883  ;173      ;7.17   ;80     ;268.3999938964844  ;0          
74  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:58.397 PM;53.188  ;173      ;7.07   ;82     ;268.3999938964844  ;0          
75  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:34:59.397 PM;53.341  ;172      ;7.18   ;83     ;268.3999938964844  ;0          
76  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:00.397 PM;53.493  ;172      ;8.63   ;83     ;268.3999938964844  ;0          
77  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:01.397 PM;53.798  ;172      ;8.55   ;83     ;268.3999938964844  ;0          
78  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:02.397 PM;53.95   ;171      ;8.52   ;83     ;272.29998779296875 ;0          
79  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:03.397 PM;53.95   ;171      ;8.52   ;83     ;275.70001220703125 ;0          
80  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:04.397 PM;54.103  ;170      ;8.55   ;83     ;278.70001220703125 ;0          
81  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:05.397 PM;54.255  ;169      ;8.59   ;83     ;282                ;0          
82  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:06.397 PM;54.255  ;168      ;8.63   ;83     ;285.29998779296875 ;0          
83  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:07.397 PM;54.407  ;167      ;8.66   ;84     ;288.20001220703125 ;0          
84  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:08.397 PM;54.407  ;166      ;8.71   ;85     ;291.8999938964844  ;0          
85  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:09.397 PM;54.56   ;166      ;8.77   ;85     ;295.3999938964844  ;0          
86  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:10.397 PM;54.56   ;164      ;8.85   ;85     ;298.70001220703125 ;0          
87  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:11.397 PM;54.712  ;163      ;8.97   ;84     ;302                ;0          
88  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:12.397 PM;54.712  ;162      ;9.1    ;84     ;305.8999938964844  ;0          
89  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:13.397 PM;54.56   ;161      ;10.57  ;84     ;309.6000061035156  ;0          
90  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:14.397 PM;54.56   ;160      ;10.82  ;84     ;313.5              ;0          
91  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:15.397 PM;54.56   ;160      ;11.1   ;82     ;317.70001220703125 ;0          
92  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:16.397 PM;54.56   ;159      ;11.38  ;83     ;321.8999938964844  ;0          
93  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:17.397 PM;54.407  ;159      ;12.01  ;83     ;325                ;0          
94  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:18.397 PM;54.407  ;157      ;12.41  ;83     ;328.79998779296875 ;0          
95  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:19.397 PM;54.407  ;156      ;12.58  ;83     ;332.5              ;0          
96  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:20.397 PM;54.407  ;155      ;12.48  ;83     ;336.1000061035156  ;0          
97  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:21.397 PM;54.255  ;154      ;12.41  ;83     ;339.29998779296875 ;0          
98  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:22.397 PM;54.255  ;153      ;12.37  ;83     ;342.70001220703125 ;0          
99  ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:23.397 PM;54.255  ;153      ;12.36  ;83     ;346.5              ;0          
100 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:24.397 PM;54.255  ;152      ;12.37  ;83     ;349.70001220703125 ;0          
101 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:25.397 PM;54.255  ;151      ;12.43  ;83     ;353                ;0          
102 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:26.397 PM;54.255  ;151      ;12.51  ;83     ;356.29998779296875 ;0          
103 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:27.397 PM;54.255  ;150      ;12.58  ;83     ;359.79998779296875 ;0          
104 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:28.397 PM;54.255  ;150      ;12.6   ;83     ;363.5              ;0          
105 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:29.397 PM;54.255  ;149      ;12.59  ;83     ;366.8999938964844  ;0          
106 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:30.397 PM;54.103  ;148      ;12.58  ;83     ;370.3999938964844  ;0          
107 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:31.397 PM;54.103  ;147      ;12.56  ;83     ;373.79998779296875 ;0          
108 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:32.397 PM;54.103  ;146      ;12.56  ;83     ;377.1000061035156  ;0          
109 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:33.397 PM;54.103  ;146      ;12.57  ;83     ;380.79998779296875 ;0          
110 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:34.397 PM;53.95   ;146      ;12.65  ;83     ;384.3999938964844  ;0          
111 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:35.397 PM;53.95   ;145      ;12.76  ;83     ;388.70001220703125 ;0          
112 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:36.397 PM;53.798  ;146      ;12.89  ;83     ;392.79998779296875 ;0          
113 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:37.397 PM;53.798  ;145      ;13.01  ;83     ;397.1000061035156  ;0          
114 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:38.397 PM;53.645  ;146      ;13.13  ;83     ;401.5              ;0          
115 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:39.397 PM;53.493  ;146      ;13.2   ;83     ;405.70001220703125 ;0          
116 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:40.397 PM;53.341  ;146      ;13.26  ;83     ;410.1000061035156  ;0          
117 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:41.397 PM;53.188  ;146      ;13.32  ;83     ;414.6000061035156  ;0          
118 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:42.397 PM;53.036  ;146      ;13.39  ;83     ;418.8999938964844  ;0          
119 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:43.397 PM;52.883  ;145      ;13.46  ;83     ;423                ;0          
120 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:44.397 PM;52.731  ;145      ;13.53  ;84     ;426.5              ;0          
121 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:45.397 PM;52.426  ;145      ;13.6   ;85     ;430.6000061035156  ;0          
122 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:46.397 PM;52.274  ;145      ;13.67  ;84     ;434.6000061035156  ;0          
123 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:47.397 PM;52.121  ;145      ;13.72  ;84     ;439.20001220703125 ;0          
124 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:48.397 PM;51.817  ;144      ;13.76  ;86     ;443.1000061035156  ;0          
125 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:49.397 PM;51.664  ;144      ;13.79  ;88     ;446.8999938964844  ;0          
126 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:50.397 PM;51.512  ;144      ;13.82  ;88     ;450.79998779296875 ;0          
127 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:51.397 PM;51.359  ;144      ;13.83  ;88     ;454.70001220703125 ;0          
128 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:52.397 PM;51.055  ;144      ;13.87  ;88     ;459                ;0          
129 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:53.397 PM;50.902  ;144      ;13.92  ;88     ;463                ;0          
130 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:54.397 PM;50.597  ;143      ;13.97  ;88     ;467.1000061035156  ;0          
131 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:55.397 PM;50.445  ;143      ;14.01  ;87     ;470.8999938964844  ;0          
132 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:56.397 PM;50.14   ;143      ;14.03  ;86     ;474.70001220703125 ;0          
133 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:57.397 PM;49.988  ;141      ;14.04  ;86     ;479                ;0          
134 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:58.397 PM;49.683  ;141      ;14.04  ;86     ;483                ;0          
135 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:35:59.397 PM;49.378  ;140      ;14.08  ;86     ;487.1000061035156  ;0          
136 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:00.397 PM;49.073  ;139      ;14.11  ;86     ;491.29998779296875 ;0          
137 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:01.397 PM;48.769  ;137      ;14.16  ;86     ;495.29998779296875 ;0          
138 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:02.397 PM;48.616  ;131      ;14.22  ;86     ;499.6000061035156  ;0          
139 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:03.397 PM;48.311  ;129      ;14.25  ;87     ;503.6000061035156  ;0          
140 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:04.397 PM;48.007  ;129      ;14.25  ;87     ;507.5              ;0          
141 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:05.397 PM;47.854  ;129      ;14.23  ;87     ;511.20001220703125 ;0          
142 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:06.397 PM;47.549  ;133      ;14.18  ;87     ;515.0999755859375  ;0          
143 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:07.397 PM;47.245  ;136      ;14.14  ;85     ;518.7999877929688  ;0          
144 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:08.397 PM;47.092  ;137      ;14.13  ;85     ;522.7999877929688  ;0          
145 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:09.397 PM;46.787  ;141      ;14.17  ;84     ;526.7000122070312  ;0          
146 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:10.397 PM;46.635  ;142      ;14.24  ;89     ;530.7999877929688  ;0          
147 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:11.397 PM;46.483  ;143      ;14.31  ;90     ;535                ;0          
148 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:12.397 PM;46.33   ;144      ;14.38  ;90     ;539.0999755859375  ;0          
149 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:13.397 PM;46.178  ;144      ;14.44  ;83     ;543.5999755859375  ;0          
150 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:14.397 PM;46.025  ;144      ;14.49  ;82     ;548.2999877929688  ;0          
151 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:15.397 PM;45.873  ;144      ;14.5   ;81     ;552.9000244140625  ;0          
152 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:16.397 PM;45.873  ;144      ;14.49  ;80     ;557.0999755859375  ;0          
153 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:17.397 PM;45.873  ;144      ;14.39  ;79     ;560.4000244140625  ;0          
154 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:18.397 PM;45.721  ;145      ;13.7   ;79     ;562.7000122070312  ;0          
155 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:19.397 PM;45.721  ;146      ;8.68   ;80     ;563.7999877929688  ;0          
156 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:20.397 PM;45.721  ;148      ;5.71   ;85     ;565                ;0          
157 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:21.397 PM;45.568  ;150      ;6.26   ;88     ;565.5              ;0          
158 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:22.397 PM;45.416  ;152      ;7.74   ;89     ;565.5999755859375  ;0          
159 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:23.397 PM;45.416  ;154      ;8.47   ;90     ;565.7000122070312  ;0          
160 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:24.397 PM;45.263  ;155      ;8.54   ;96     ;567.5999755859375  ;0          
161 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:25.397 PM;45.111  ;158      ;8.68   ;98     ;569.7999877929688  ;0          
162 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:26.397 PM;44.806  ;159      ;8.9    ;99     ;570                ;0          
163 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:27.397 PM;44.654  ;160      ;9.17   ;97     ;574                ;0          
164 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:28.397 PM;44.349  ;161      ;9.45   ;97     ;579.7999877929688  ;0          
165 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:29.397 PM;44.044  ;162      ;9.67   ;100    ;586.0999755859375  ;0          
166 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:30.397 PM;43.739  ;163      ;11.75  ;103    ;591.7999877929688  ;0          
167 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:31.397 PM;43.587  ;164      ;11.81  ;101    ;596                ;0          
168 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:32.397 PM;43.13   ;164      ;12.27  ;100    ;599.9000244140625  ;0          
169 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:33.397 PM;42.977  ;166      ;15.49  ;100    ;604.2999877929688  ;0          
170 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:34.397 PM;42.673  ;168      ;15.43  ;100    ;608.5999755859375  ;0          
171 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:35.397 PM;42.368  ;168      ;15.43  ;97     ;613.0999755859375  ;0          
172 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:36.397 PM;42.063  ;168      ;15.5   ;97     ;618.2999877929688  ;0          
173 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:37.397 PM;41.758  ;169      ;15.6   ;97     ;624.7999877929688  ;0          
174 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:38.397 PM;41.453  ;170      ;15.76  ;98     ;632.2000122070312  ;0          
175 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:39.397 PM;41.301  ;171      ;15.98  ;98     ;639.7000122070312  ;0          
176 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:40.397 PM;40.996  ;171      ;16.25  ;99     ;646.9000244140625  ;0          
177 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:41.397 PM;40.844  ;171      ;16.56  ;99     ;653.5999755859375  ;0          
178 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:42.397 PM;40.691  ;172      ;16.88  ;98     ;660.0999755859375  ;0          
179 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:36:43.397 PM;40.691  ;172      ;17.15  ;99     ;666.5              ;0          
